"ppntid","probA","probB","probC","payoffA","payoffB","payoffC","calc_sd","tolerance_prob","tolerance_payoff","p_err","useord","usecalc","payoffprior_mean","payoffprior_sd","trial_id","row_id","choice","calcA","calcB","calcC","ABprob","ACprob","BCprob","ABpayoff","ACpayoff","BCpayoff"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",93,"1",10.4167096870693,9.90120208528481,9.46702212564078,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",94,"2",9.68685022443158,10.163494728519,8.99991658728023,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",95,"2",9.03792857010164,9.74403774669656,9.18748212311019,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",96,"1",10.4684058249583,8.99101611124817,9.09465364618039,">",">","=","<","<","="
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",97,"2",9.47221267892351,10.4946885122317,8.41983747893818,">","<","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",98,"2",9.72258632529048,9.87308090701194,9.35535042930994,"<",">","=","<","<","="
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",99,"2",9.31022154346083,10.4727736690259,9.27980429716977,">",">",">","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",100,"2",10.2732437391609,10.8488082956195,8.75781067874479,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",101,"1",10.5667450375808,9.2605967031363,9.50377857248506,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",102,"2",9.78704028814946,9.91075592553865,8.90565722343187,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",103,"1",10.1295261894071,9.72676397778826,9.30060028148815,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",104,"2",10.3130224863078,10.9430562197933,8.46910121389855,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",105,"1",10.0924191268931,9.65754619170888,8.356247477458,">",">","<","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",106,"1",10.7026391236276,9.8665377364392,9.26203697547143,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",107,"1",10.1972064828882,9.08158680401267,9.15929432726977,">",">",">","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",108,"3",9.52985875283802,9.7721746057986,10.2658864688138,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",109,"2",10.5832413528271,10.710369872927,8.32995928085019,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",110,"1",10.5039303612889,9.69314262030002,10.2939758145139,"=",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",111,"2",9.55518891085682,9.96310716281237,8.67221866006044,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",112,"1",10.724939893424,10.1758225232231,8.57191262733707,">","<","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",113,"1",10.3279177112319,9.74281825726461,7.5636602256039,"<",">","=","=","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",114,"2",10.2123685645286,10.4836061728428,9.29970243546325,">","=","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",115,"1",10.6292871280257,9.82496888351141,9.92248344972522,"<",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",116,"2",9.93857797490496,9.36521908404669,9.33135207871137,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",117,"1",10.7872635828872,10.2245222626424,8.40003957774711,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",118,"2",9.6704187342563,9.7015410529297,9.51928727144327,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",119,"1",10.1404244044375,9.46253170275499,9.08004488515697,">",">","=","=","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",120,"1",10.8033914134073,9.95376068168032,8.31352548339181,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",121,"1",10.3510499270657,10.0805097220762,8.93942684451171,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",122,"1",9.56700227482941,8.85872170758079,8.936789615395,">",">",">","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",123,"2",9.53298981492207,9.99990218125653,8.83219172842706,">",">","=","<","<",">"
0,0.67,0.5,0.5,15,20,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,15,"wedellFpayoffpriorsd15",124,"1",10.5625438853456,9.48363010523677,8.4875573954088,">",">","=","<","<",">"
