"ppntid","probA","probB","probC","payoffA","payoffB","payoffC","calc_sd","tolerance_prob","tolerance_payoff","p_err","useord","usecalc","payoffprior_mean","payoffprior_sd","trial_id","row_id","choice","calcA","calcB","calcC","ABprob","ACprob","BCprob","ABpayoff","ACpayoff","BCpayoff"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",78,"3",9.46872462993305,9.44064180701767,9.68007998772911,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",79,"2",9.72736718486385,9.91988933782657,8.69626677652411,">","=","<",">",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",80,"1",10.5311565308993,9.73932960851154,8.36453878326992,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",81,"1",10.5861510633496,9.65533949000807,9.29499432373597,">","=","=","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",82,"1",10.6405380451455,10.1812615118986,9.87774797910445,"<","=","=","<",">","="
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",83,"1",10.0129290357067,9.38808589083803,9.94133480790436,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",84,"2",9.82888785251247,9.79631417923476,8.84000107000483,">","<",">","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",85,"2",10.1443352272167,10.9435936766073,9.54447217327951,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",86,"2",9.41158228010106,9.58116673932408,9.25080735886916,">","=","<","<","=",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",87,"1",10.8443145962696,9.70110068434344,9.17026639628576,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",88,"2",8.99337793042707,10.3381460862249,9.73908480763466,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",89,"1",10.9201337580347,9.53756199135205,9.55449728523585,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",90,"1",10.9703725112296,9.44784097997198,9.25336212042015,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",91,"2",10.3748045104511,10.8557057242143,10.1669171403068,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",92,"2",9.68730601042183,10.2455145034507,9.46873986532994,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",93,"2",9.97004185947173,10.5622256500009,8.70447088161652,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",94,"1",10.2095181523786,9.83085226099433,8.87687083802802,">","=","<","=",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",95,"2",9.15651271834125,10.4170036610423,9.73703878693742,">","=","<","<",">","="
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",96,"1",10.77531209712,10.5050946242515,8.41176461077831,">","<","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",97,"2",9.25829008258168,10.1403402356291,9.09435532130028,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",98,"1",10.2776225469338,9.82902905079024,9.13923597893855,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",99,"1",11.2580029196089,10.0132681013285,8.38044203194507,">","=","<","<","<",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",100,"1",11.4676918217701,10.4994139626828,9.31763799214378,">","=","<","=","<","<"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",101,"1",10.2946801538083,9.91784566982206,8.60601841219918,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",102,"2",8.82991435589174,10.0177191319612,9.93846159832423,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",103,"1",10.434771078672,10.0650397953016,9.77723696582323,">","=","<","<",">",">"
0,0.5,0.4,0.5,20,25,18,0.5,0.011,1.1,0.15,TRUE,TRUE,20,20,"wedellR",104,"1",10.2166473207688,9.56867966430319,8.03864087209331,"<","=","<","<",">",">"
