"ppntid","probA","probB","probC","payoffA","payoffB","payoffC","calc_sd","tolerance_prob","tolerance_payoff","p_err","useord","usecalc","payoffprior_mean","payoffprior_sd","trial_id","row_id","choice","calcA","calcB","calcC","ABprob","ACprob","BCprob","ABpayoff","ACpayoff","BCpayoff"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",66,"3",69.1996484757059,45.8062825638467,69.8471105262895,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",67,"3",55.5428573371651,55.9406233360554,56.213782871584,">",">",">","<",">","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",68,"3",55.4038970006342,56.4429784798021,55.9180685390147,">",">",">",">","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",69,"3",53.8576800062106,53.6980230399129,57.1833196961522,"<",">",">","<","<","="
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",70,"2",52.4482932725346,60.5666863247301,56.1302651186358,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",71,"2",59.0687731017392,74.1872269536682,57.5683027464203,">",">",">",">","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",72,"3",39.7135340276974,36.3780646995437,67.7253170535903,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",73,"2",55.5648125284763,56.2391414978812,55.6281078150161,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",74,"2",55.3668302620204,56.4071777022009,55.7692146396988,">","<",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",75,"2",53.6396293835575,55.9714110664461,56.1072565173336,"<",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",76,"1",59.3373123529419,51.3862283222772,53.6748594089287,">","<",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",77,"1",78.1634120045437,54.2427918042055,55.5015792488757,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",78,"3",24.2458127249523,35.4107864011128,50.7942956012632,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",79,"1",56.184018236672,55.8692367553112,55.9914129603321,">",">",">","<","<","="
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",80,"2",56.1256316942685,57.907158672086,54.4713750494684,">",">",">",">","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",81,"1",58.4825062058905,57.9587605236552,55.9493963202465,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",82,"3",53.141758677674,53.6744046386166,57.5276088101937,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",83,"1",66.530043698028,50.0041145524282,51.2544315263342,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",84,"3",67.469369499179,47.3101106965045,67.7198362679353,">",">","<","<","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",85,"2",55.4779683931344,56.2447945079176,55.615634778012,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",86,"2",56.0819552889037,57.8224712455689,54.7272356221389,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",87,"3",55.0314825883636,57.0249517984723,58.0681848545097,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",88,"2",61.7643062975113,62.9912184178275,54.4982383000955,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",89,"1",64.033933325745,48.8568057232432,51.2980663102294,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",90,"3",50.4962893148883,58.7995756826801,72.6378074500005,">",">","=","<","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",91,"3",54.7733455950247,56.2404088830107,56.0729315543311,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",92,"1",55.9432649815067,55.1277905395797,57.0202692388808,">",">",">","<",">","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",93,"3",55.4807533857223,54.0596374735518,60.8292317268271,">",">",">","=","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",94,"1",56.3102311069106,57.0942553412935,53.8210044486698,">","=",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",95,"1",72.1067539178142,61.5890039766517,52.4517387061857,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",96,"2",31.4081268361115,74.3870877128898,67.4512763517374,">",">",">","=","<",">"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",97,"2",54.762191448177,55.884982265427,56.067758951485,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",98,"1",56.71648892396,53.6811877693816,54.5673549661529,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",99,"1",56.4432969195062,56.2959274831854,56.1505559873223,"<",">",">","<","<","="
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",100,"1",58.7079009707922,55.2638409654494,53.0708739150257,">",">","<","<","<",">"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",101,"1",55.1679469465949,55.5454769158649,51.2341405906431,">","<",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",102,"1",87.3961586439591,79.783505627396,38.9574772883721,">",">","=","<","<","<"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",103,"3",56.8748758894992,56.1174980393003,56.9613291167051,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",104,"2",55.9036994552288,56.7594847159146,56.1357313054416,">","=",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",105,"1",59.0982286693921,53.0798518899714,53.1761412443603,"<",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",106,"2",59.1391886720532,59.3033154106075,54.308373139745,"<",">",">","<","<","="
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",107,"2",44.9661136639186,64.1147818975951,52.4580944406033,">",">","=","<","<","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",108,"2",60.6342967912675,64.1939953968295,28.6499288842642,">",">",">","=","<",">"
0,0.8,0.4,0.2,70,140,280,0.5,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",109,"2",55.7802737143606,56.4418200658873,55.9587448335248,">",">",">",">","<","<"
0,0.8,0.4,0.2,70,140,280,1,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",110,"1",56.9018873197322,54.6664356597239,57.2489099658878,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,2,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",111,"1",56.3806534445134,53.6820711133376,55.1600519942835,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,4,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",112,"1",61.2764309380732,56.2958785879016,61.009777513454,">",">",">","<","<","<"
0,0.8,0.4,0.2,70,140,280,8,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",113,"2",61.5374476818295,63.8184601037582,49.9619054386854,"<",">",">","<",">","<"
0,0.8,0.4,0.2,70,140,280,16,0.011,1.1,0.15,TRUE,TRUE,100,100,"rangetie_widevprior",114,"1",69.1567405168377,61.9735311690781,22.7412472936886,">",">",">","=","<","<"
